B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon
2202,1358,297,467,474,1102,1696,2045,0.06656038016080856,0.03654032200574875,1.6215022091310751,1.595959595959596,-0.6500561833381653,0.0024235255742755474,0.23707865168539327,0.6236602067947388,2.043191909790039,0.010339376272947268,-0.6281847133757962,2025-12-25 05:13:32,0.000325,19.090855168177693,82.50670786525842
221,277,3176,3086,2714,2528,2534,2388,-0.3093305230140686,-0.31120163202285767,0.7978339350180506,0.8545340050377834,0.8663440942764282,6.406057236881442e-05,-0.11244979919678715,-0.06389651447534561,1.522955060005188,0.00017463563929305613,0.12751187431494337,2025-12-24 05:40:16,0.080099,32.45547179902947,76.8922577585731
1990,1296,376,491,619,918,1120,1380,0.1954181045293808,0.1929377317428589,1.5354938271604939,1.6462765957446808,-0.6041918396949768,0.00021537551781778162,0.21119902617163724,0.380690336227417,1.214889645576477,0.0002534643293658058,-0.4751469802244789,2025-12-16 05:33:13,0.000394,20.271415143795966,78.04681382435061
1648,717,400,577,412,844,2101,2910,-0.23277467489242554,-0.2066645622253418,2.2984658298465828,1.03,-0.48134830594062805,0.0013070274057527006,0.39365750528541227,0.7519566416740417,1.522955060005188,0.0010439388108724283,-0.6690564955549183,2025-12-24 05:45:00,0.024784,15.070644603174161,74.61104418332077
3477,2636,846,1056,1378,1749,2137,2640,0.16412900388240814,0.1505168378353119,1.3190440060698028,1.6288416075650118,-0.534083366394043,0.001302481237276708,0.13757565843284802,0.3140866160392761,0.9950270056724548,7.663706056658547e-05,-0.42857142857142855,2025-12-25 06:03:17,0.003895,21.31449946658774,69.91093703335619
1940,1491,512,750,1114,1274,1476,1744,0.15028248727321625,0.1711447834968567,1.301140174379611,2.17578125,-0.4423791766166687,0.00165171075511614,0.13086563684057126,0.22043387591838837,1.522955060005188,0.00028335238837361935,-0.39855653568564553,2025-12-23 05:22:27,0.948776,23.077097868318813,80.48542262155445
743,613,3920,3772,3356,3810,3992,2896,-0.24892349541187286,-0.2722802460193634,1.2120717781402937,0.8561224489795919,0.670874834060669,0.0012830593248535946,0.09587020648967552,-0.07357645779848099,1.8891592025756836,0.0010104381578908363,0.131373725254949,2025-12-24 05:40:16,0.080099,32.32540241630684,76.36055703382516
2191,2006,966,1096,1158,1240,1311,1539,0.14417491853237152,0.14680036902427673,1.0922233300099702,1.1987577639751552,-0.33313050866127014,0.0011796254640603879,0.0440791041219919,0.1412680745124817,1.522955060005188,0.0002077646832013712,-0.1681214421252372,2025-12-22 04:20:48,1.475211,28.087620479597486,97.22202746900922
1956,1038,396,651,620,1111,2045,2580,-0.07204610854387283,-0.06006016582250595,1.884393063583815,1.5656565656565657,-0.5005753636360168,0.0003434076164364382,0.3066132264529058,0.612500011920929,1.214889645576477,0.00011777263383480927,-0.5970287836583101,2025-12-24 05:44:43,0.010413,15.703650663673631,74.44012523531848
2237,1485,569,834,1020,1360,1551,1750,0.16822095215320587,0.14868956804275513,1.5063973063973064,1.7926186291739894,-0.4568544328212738,0.00033410653990312907,0.20204191295002688,0.2635379135608673,1.7351264953613281,0.00040194242954437616,-0.3544891640866873,2025-12-25 05:13:06,0.000452,21.605687835569114,81.42612853880341
2398,2240,2118,2382,2448,2520,2516,2500,0.024091294035315514,0.023411745205521584,1.0705357142857144,1.1558073654390935,-0.0033472804352641106,0.00019881549381597127,0.03406640793445451,0.01050929632037878,1.214889645576477,0.00014885281643106275,-0.024170421958213846,2025-12-16 05:39:40,19.541886,34.69684353464576,77.25444475530173
1351,1009,697,855,897,1058,1372,1503,0.010791366919875145,0.003926779143512249,1.3389494549058474,1.2869440459110473,-0.22484134137630463,0.0001653552393052883,0.14491525423728813,0.2524999976158142,1.4648163318634033,0.00020820851053452807,-0.2748091603053435,2025-12-16 05:32:33,0.001284,22.81935993311491,77.79476669892081
2463,1815,651,952,1238,1570,1877,2267,0.118295818567276,0.11798277497291565,1.3570247933884299,1.901689708141321,-0.44245973229408264,0.0006824435021880583,0.1514726507713885,0.2935805916786194,1.7351264953613281,0.0007355388111243144,-0.40851196023609815,2025-12-19 05:53:10,1.250159,21.97934879704401,73.48533006612973
877,918,8528,8544,8592,8744,8642,8303,-0.2799239456653595,-0.2794473469257355,0.9553376906318083,1.0075046904315197,0.8138201832771301,1.2263008055926307e-06,-0.022841225626740947,-0.017105652019381523,0.5297061800956726,3.898232575904773e-06,0.01430521754615065,2025-12-12 05:49:18,2.280059,34.62559727085371,76.84438946026933
2393,1801,871,1078,1412,1583,1835,2048,0.13176681101322174,0.15337595343589783,1.32870627429206,1.6211251435132032,-0.37885335087776184,0.0019217575705753455,0.14115402956604672,0.18381503224372864,1.8891592025756836,0.0005160790630831031,-0.3103007037747921,2025-12-25 05:12:19,0.100033,24.15712041697417,82.59173218434648
3390,2411,932,1206,1680,2032,2258,2670,0.16928043961524963,0.14961592853069305,1.4060555785980922,1.8025751072961373,-0.47519582509994507,0.0008951637497685264,0.16876400620582657,0.22758620977401733,1.6769877672195435,0.0003928871075338236,-0.37770897832817335,2025-12-25 05:12:48,0.002734,21.91731761692175,82.27332489305957
1754,1259,656,838,912,1172,1676,2316,-0.05427456647157669,-0.007567189168184996,1.3931691818903893,1.3902439024390243,-0.3533950746059418,0.001399616714508451,0.16428808496515102,0.4349442422389984,2.1972246170043945,0.006598849714586031,-0.4686112872542803,2025-12-19 05:43:07,4.664391,21.529800666161627,74.28582016643693
2283,1824,833,1098,1296,1452,2018,2238,0.07639097422361374,0.05307403579354286,1.2516447368421053,1.5558223289315727,-0.35048800706863403,0.010322796692650016,0.11176040905770636,0.26655349135398865,2.1972246170043945,0.019366136196285452,-0.34172661870503596,2025-12-19 05:43:47,0.316087,18.974549140251764,75.5070034170355
2439,2313,4560,4808,4972,4643,4732,4984,-0.125803604722023,-0.11419034004211426,1.0544747081712063,1.0903508771929824,0.3268938958644867,0.002775611566379831,0.026515151515151516,0.0012053033569827676,1.0608569383621216,4.556287133958328e-05,-0.017973856209150325,2025-12-17 05:49:43,10.47885,34.07199153227103,76.73277879880347
593,429,397,475,472,393,446,402,0.1427038609981537,0.14115367829799652,1.3822843822843822,1.1889168765743072,-0.11048689484596252,0.00021748631744350488,0.16046966731898238,-0.08009153604507446,0.9368883371353149,0.00010361866391588808,0.08323831242873432,2025-12-24 05:39:43,0.03078,33.92957495211428,77.39469467883757
2370,1397,438,656,666,1240,1994,2679,-0.013164309784770012,-0.0004464975791051984,1.6964924838940587,1.5205479452054795,-0.5664243102073669,0.001179788370356939,0.2582957260419432,0.6017937064170837,1.8891592025756836,0.0030365756255588375,-0.6065967016491755,2025-12-25 05:12:34,0.220022,23.089451587296004,82.43092511714559
2002,1669,732,796,838,990,1350,1590,0.10034870356321335,0.0976036861538887,1.1995206710605153,1.144808743169399,-0.43102216720581055,0.007701378796990769,0.09071097793516752,0.30971992015838623,1.8891592025756836,0.009626446708078365,-0.3327745180217938,2025-12-23 05:26:34,8.710476,8.956686167632256,76.67274693308988
1463,767,352,580,385,896,2616,3057,-0.29693740606307983,-0.3020561933517456,1.907431551499348,1.09375,-0.43220752477645874,0.0003600826042295946,0.31210762331838565,0.7762928605079651,1.214889645576477,0.00010263069397116927,-0.6810558152323344,2025-12-24 05:42:12,0.00066,24.570946641999246,76.52757793648786
2372,1777,410,756,1066,1501,1958,2578,0.07002801448106766,0.10929881036281586,1.3348339898705683,2.6,-0.5166240334510803,0.0014979266968451694,0.14340805013256205,0.4149286448955536,2.043191909790039,0.0030372807844128375,-0.5464907018596281,2025-12-24 05:42:33,0.001189,23.657318295082227,74.6136140949236
1760,1017,999,1072,1038,1344,1718,1982,-0.03166637942194939,0.0020435096230357885,1.7305801376597836,1.039039039039039,-0.2429378479719162,0.0017272059253816202,0.2675549153763054,0.312582790851593,1.8891592025756836,0.0012669250842405333,-0.297969875573019,2025-12-24 05:02:50,0.534092,22.104567433086633,86.24364991467098
2855,2245,682,951,1474,1761,2138,2598,0.13786305487155914,0.13619866967201233,1.2717149220489978,2.161290322580645,-0.5002627372741699,0.0007728871966250495,0.11960784313725491,0.2760314345359802,2.043191909790039,0.0013604266063558985,-0.4640743871513102,2025-12-19 05:43:10,6.294885,21.06791233972499,73.99970645920787
2231,1538,698,912,1044,1366,1858,2318,0.04116992652416229,0.05706670880317688,1.4505851755526658,1.495702005730659,-0.419662743806839,0.0010698878516905738,0.18386840010612895,0.3789411187171936,2.1972246170043945,0.005634073602659859,-0.43529411764705883,2025-12-25 05:12:51,0.000185,21.74178714483809,81.54196135757098
1791,1643,1305,1858,1926,2696,2643,2056,0.05029669404029846,0.02817530743777752,1.0900791235544736,1.4758620689655173,0.01836119405925274,0.02087309608601017,0.04309842748980781,0.03264690935611725,1.7351264953613281,0.0007293752820208798,-0.05058763413387839,2025-12-24 05:40:12,0.009565,31.770128615386824,77.93708461043639
1647,809,134,324,237,724,1878,2258,-0.11880262196063995,-0.1336677521467209,2.0358467243510505,1.7686567164179106,-0.6712328791618347,0.0013227649541666232,0.34120521172638435,0.8100200295448303,1.2730283737182617,0.00028173114040994405,-0.7490317583268784,2025-12-24 05:45:02,0.004516,14.788955921223897,74.1362059740575
1931,1997,5416,5560,5796,5618,5484,5888,-0.18795649707317352,-0.18248431384563446,0.9669504256384577,1.070162481536189,0.48444801568984985,0.00047105632650988757,-0.01680244399185336,0.007874015718698502,0.964962899684906,3.915895865742958e-05,-0.0286512928022362,2025-12-16 05:39:40,19.541886,34.36370464357543,77.27272077243279
672,401,469,528,431,638,1108,872,-0.0973813384771347,-0.17723001539707184,1.6758104738154613,0.9189765458422174,-0.11999999731779099,0.018106453183260787,0.25256290773532153,0.33844971656799316,2.043191909790039,0.013086397898633109,-0.24571428571428572,2025-12-25 04:31:09,4.189571,27.497848986940014,94.96904455660933
3286,2154,744,1036,1466,1687,2046,2759,0.1513022482395172,0.15671949088573456,1.5255338904363973,1.9704301075268817,-0.5205923318862915,0.0005728870157206442,0.20808823529411766,0.30603548884391785,1.8891592025756836,0.0004197034959685005,-0.4540184453227932,2025-12-25 05:13:32,0.000325,19.162784657893365,82.54235771637464
2165,1389,787,918,1010,1348,1884,1941,0.07572420686483383,0.05705847591161728,1.558675305975522,1.2833545108005082,-0.4044761657714844,0.00041918151899642296,0.21834552616769837,0.31548628211021423,1.8891592025756836,0.0018458819209815009,-0.3578174186778594,2025-12-24 05:03:12,1.043888,21.316920356146916,84.78875340987487
2126,3007,996,1334,1382,1472,1616,1604,0.14865750074386597,0.1313684731721878,0.7070169604256734,1.3875502008032128,-0.2289017289876938,0.0030132854971147336,-0.17163452172218976,0.07434695214033127,1.7351264953613281,0.0012582260758226672,-0.09189925119128659,2025-12-24 05:42:15,7.3e-05,25.174128884124553,75.85375974275414
1595,1294,1675,1668,1718,1752,1948,2172,-0.07458100467920303,-0.07117722928524017,1.232612055641422,1.0256716417910448,0.02237205021083355,0.00039432694866169116,0.10418830044998269,0.11670950800180435,1.5810937881469727,0.00033800245285121725,-0.13125,2025-12-17 05:49:57,7.322405,33.286478450681926,76.18792144149839
2576,2003,2478,2614,2454,2779,3162,3316,-0.07058388739824295,-0.06441328674554825,1.2860708936595107,0.9903147699757869,0.0073217726312577724,0.00033829818889687287,0.12513649268399213,0.14939340949058533,1.6769877672195435,0.0003226775980558452,-0.11838111298482293,2025-12-17 05:15:13,12.290178,13.640911642502566,80.14099220823151
1672,786,840,944,750,1316,2231,2722,-0.19050802290439606,-0.21064996719360352,2.127226463104326,0.8928571428571429,-0.27828747034072876,0.0007764373260283403,0.36045565500406834,0.5679723620414734,1.522955060005188,0.00029761363455488917,-0.4849972722313148,2025-12-25 05:13:28,0.188713,19.051507403517,83.44898671233513
1489,1501,10313,10479,10471,11227,11183,10169,-0.262684166431427,-0.2611975073814392,0.9920053297801465,1.0153204693105788,0.7511698007583618,0.000115342997548377,-0.004013377926421404,-0.014631782658398151,0.3488321006298065,2.0938689708009074e-05,0.015013560635412631,2025-12-24 05:39:58,0.064011,32.92562584142597,77.34211190847783
159,90,879,987,904,1065,745,634,-0.17468944191932678,-0.16153393685817719,1.7666666666666666,1.0284414106939703,0.7225130796432495,0.00116555607346363,0.27710843373493976,-0.17555266618728638,1.8891592025756836,0.0009286981361244321,0.2177668106107341,2025-12-25 04:31:27,0.77942,26.617045843049265,93.36893183727884
478,283,847,1038,860,797,604,412,0.030419714748859406,-0.032748471945524216,1.6890459363957597,1.0153482880755609,0.36939314007759094,0.027583246559592805,0.25624178712220763,-0.3522012531757355,1.7351264953613281,0.0007428135492853175,0.4317241379310345,2025-12-25 04:31:27,0.77942,26.736402488070095,93.37226258429205
2254,1626,715,1010,1160,1442,1798,1966,0.120262511074543,0.1342548131942749,1.3862238622386225,1.6223776223776223,-0.3811274468898773,0.0012246860132577957,0.1618556701030928,0.2578375041484833,1.7351264953613281,0.001221885198536289,-0.32123655913978494,2025-12-24 04:52:28,0.810979,21.91723263655708,88.4248835075502
1095,741,394,536,539,882,1461,1412,-0.05000000074505806,-0.13260874152183533,1.4777327935222673,1.368020304568528,-0.34273451566696167,0.020370457075183108,0.19281045751633988,0.4474628269672394,1.8891592025756836,0.001330516671801248,-0.44969199178644764,2025-12-16 05:33:31,3e-06,19.81749635977242,77.37877287636321
862,861,6876,7344,6996,5088,5128,6129,-0.24670469760894775,-0.24083706736564636,1.0011614401858304,1.0174520069808028,0.789909839630127,0.005965961815667085,0.0005803830528148578,-0.06605714559555054,1.831020474433899,0.0011920537101646714,0.09018036072144289,2025-12-24 05:39:43,0.03078,33.6501233091452,77.57251479760065
631,567,2643,2386,2178,2239,2242,2344,-0.27937403321266174,-0.255671888589859,1.1128747795414462,0.8240635641316686,0.5817036628723145,0.0026859991474533157,0.05342237061769616,0.03670942038297653,1.8891592025756836,0.0006004471604131813,0.008879492600422832,2025-12-16 05:30:26,0.046164,30.34236721468873,80.65253684903153
446,157,160,212,118,258,1002,1666,-0.5280334949493408,-0.44596049189567566,2.840764331210191,0.7375,-0.3556230962276459,0.006092207598367396,0.4792703150912106,0.8677130341529846,1.4270610809326172,0.00010756965050884304,-0.7742279020234292,2025-12-25 04:24:53,16.087963,12.689423081704938,92.79283484864341
1349,684,280,395,345,737,1401,1542,-0.03640500456094742,-0.08219203352928162,1.9722222222222223,1.2321428571428572,-0.5470183491706848,0.0008855585460021902,0.32710280373831774,0.634340226650238,1.831020474433899,0.001257990643667581,-0.5921528136293237,2025-12-21 05:35:39,4.489741,11.872972340949278,76.15605168062346
1988,1490,760,834,1015,1233,1342,1538,0.13299377262592316,0.14220187067985535,1.334228187919463,1.3355263157894737,-0.40892982482910156,0.0002499784893769736,0.14318573893041978,0.20485703647136688,1.4270610809326172,0.0008088677784113448,-0.29679595278246207,2025-12-25 05:13:53,0.007457,18.226254676473413,80.5620386463411
357,219,598,808,631,693,785,768,-0.16057774424552917,-0.16357937455177307,1.63013698630137,1.0551839464882944,0.3871244490146637,0.009100462766648542,0.23958333333333334,0.09792709350585938,1.6769877672195435,0.0018523614864561653,0.025380710659898477,2025-12-21 05:35:39,4.489741,12.648993913670264,76.15728260954576
1311,538,185,277,169,555,2094,2126,-0.219203382730484,-0.3054698705673218,2.436802973977695,0.9135135135135135,-0.6511334776878357,0.0030965352712111205,0.41806381828015143,0.8527233004570007,1.3107836246490479,0.00033102855284796974,-0.7694548481065335,2025-12-25 04:31:16,11.967853,27.156912786841527,92.68741784335172
41,40,344,190,88,77,84,71,-0.5257353186607361,-0.5653676986694336,1.025,0.2558139534883721,0.6450216174125671,0.00023379120237068364,0.012345679012345678,-0.10691823810338974,1.831020474433899,0.0031954724321733544,0.4559386973180077,2025-12-02 04:16:32,10.440935,6.849375730240102,93.90482311665082
