B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon,id,dist_to_infra_km
1659.0,992.0,501.0,708.0,665.0,1116.0,2195.0,2655.0,-0.1518248170614242,-0.1291506588459015,1.6723790322580645,1.3273453093812375,-0.4017744064331054,0.000332180286888,0.2516031686156167,0.599397599697113,1.522955060005188,0.0004096394594763,-0.5789473684210527,2026-01-06 05:01:34,0.156612,25.633426632350545,85.34444356777514,2741,0.05685116017146701
1991.0,1531.0,651.0,921.0,990.0,1396.0,1876.0,2008.0,0.0570921972393989,-0.0031160283833742,1.3004572175048987,1.5207373271889402,-0.3674450516700744,0.000989478217626,0.1306076093128904,0.3395597040653229,2.043191909790039,0.0024338875295219,-0.3711164219870262,2026-01-06 05:01:34,0.156612,25.633426632350545,85.35342672061634,2742,0.047375966809555844
1991.0,1320.0,744.0,902.0,772.0,1352.0,2780.0,3061.0,-0.1586479842662811,-0.1703785955905914,1.5083333333333333,1.0376344086021505,-0.3764258623123169,0.0002484105620445,0.2026578073089701,0.5971823930740356,1.889159202575684,0.0017816834556618,-0.5447893010345698,2026-01-06 05:01:34,0.156612,25.633426632350545,85.36240987345754,2743,0.13989955345011645
1647.0,1145.0,638.0,795.0,812.0,1210.0,1632.0,1888.0,-0.0134403211995959,-0.0420077145099639,1.438427947598253,1.2727272727272727,-0.3488943576812744,0.0096175916838225,0.1797994269340974,0.3985185325145721,2.1972246170043945,0.0070862571517598,-0.4073797987327618,2026-01-06 05:01:34,0.156612,25.633426632350545,85.37139302629873,2744,0.16547713805813075
2577.0,2222.0,1180.0,1414.0,1584.0,1807.0,1943.0,2181.0,0.1063546910881996,0.1176477000117302,1.1597659765976598,1.342372881355932,-0.2914056479930877,0.0001382414238313,0.0739737445301104,0.1585657298564911,1.464816331863403,0.0005499649696798,-0.2133518776077886,2026-01-06 05:01:31,3.82021,25.633426632350545,86.41343875587738,2745,0.37924454033177585
2285.0,1622.0,706.0,1166.0,944.0,1656.0,2870.0,3320.0,-0.1098552718758583,-0.0768647119402885,1.408754623921085,1.3371104815864023,-0.3242538273334503,0.000273555148677,0.1696954184796519,0.5572232604026794,1.831020474433899,0.0013594143516249,-0.4801604993312527,2026-01-06 05:01:31,3.82021,25.633426632350545,86.43140506155976,2746,0.4704316613392614
2568.0,1839.0,960.0,1344.0,1246.0,1762.0,2848.0,2850.0,0.0005246589425951,-0.0185115318745374,1.3964110929853182,1.2979166666666666,-0.3128834366798401,0.0001963743388482,0.1654186521443158,0.3916015625,1.831020474433899,0.0029399060893248,-0.3590844062947067,2026-01-06 05:01:31,3.82021,25.633426632350545,86.44038821440095,2747,0.665425769383277
1966.0,1190.0,744.0,1002.0,846.0,1451.0,2973.0,3228.0,-0.1709905713796615,-0.1923710703849792,1.6521008403361344,1.1370967741935485,-0.3247978389263153,0.0013526317056,0.2458808618504436,0.584683358669281,2.043191909790039,0.0018988166182286,-0.526241134751773,2026-01-06 05:01:31,3.82021,25.633426632350545,86.44937136724215,2748,0.17471393288317294
2199.0,1552.0,780.0,1072.0,908.0,1473.0,2527.0,2814.0,-0.0726757198572158,-0.0543042011559009,1.4168814432989691,1.1641025641025642,-0.3445429503917694,0.0002522706779517,0.1724873367102106,0.512090265750885,1.4270610809326172,0.0002159331770693,-0.4482758620689655,2026-01-06 05:01:31,3.82021,25.633426632350545,86.59310181270128,2749,0.8735696644158647
1957.0,1570.0,722.0,1018.0,1126.0,1342.0,1477.0,1791.0,0.1018584668636322,0.0951946154236793,1.2464968152866245,1.559556786703601,-0.3156302571296692,0.0002032719163812,0.1097249787354692,0.2279739528894424,1.889159202575684,0.0009286674580948,-0.2751868992524029,2026-01-06 05:01:31,3.82021,25.633426632350545,86.60208496554247,2750,0.047375966809555844
1860.0,1315.0,810.0,1208.0,1038.0,1564.0,2196.0,2449.0,-0.0586324520409107,-0.0467700138688087,1.414448669201521,1.2814814814814814,-0.2125162929296493,0.0001770875234153,0.1716535433070866,0.4046458303928375,1.889159202575684,0.0007671427938365,-0.3393491933278644,2026-01-06 05:01:31,3.82021,25.633426632350545,86.61106811838367,2751,0.2973761925691453
1504.0,858.0,703.0,1026.0,792.0,1026.0,1695.0,2024.0,-0.0858052968978881,-0.0756075754761695,1.7529137529137528,1.1266002844950214,-0.1889328062534332,0.0087130585255455,0.2734970364098222,0.4375,2.043191909790039,0.0222010787459959,-0.3272131147540983,2025-12-04 04:51:30,0.07536,25.633426632350545,87.76091168205666,2752,0.6177070335473146
2822.0,2251.0,946.0,1326.0,1378.0,1589.0,2203.0,2322.0,0.1247991397976875,0.1104133352637291,1.253665037760995,1.4566596194503172,-0.3606557250022888,0.001720851524133,0.1125566725803272,0.2551351487636566,2.043191909790039,0.0033160542108218,-0.2730263157894737,2025-12-04 04:51:30,0.07536,25.633426632350545,87.76989483489785,2753,0.051025477833358486
2766.0,2426.0,992.0,1270.0,1400.0,1626.0,1945.0,2144.0,0.1410572379827499,0.1307788789272308,1.1401483924154987,1.4112903225806452,-0.3706640303134918,0.0107790883370301,0.0654853620955315,0.2099322825670242,2.043191909790039,0.0014841040013064,-0.2560046865846514,2025-12-04 04:51:30,0.07536,25.633426632350545,87.77887798773905,2754,0.24157097923724935
128.0,110.0,772.0,1116.0,1168.0,1120.0,389.0,269.0,0.1091142520308494,0.0509318225085735,1.1636363636363636,1.5129533678756475,0.7942122220993042,0.0001727853733671,0.0756302521008403,-0.6256089210510254,2.043191909790039,0.0008259188209629,0.6115523465703971,2025-12-04 04:51:30,0.07536,25.633426632350545,87.78786114058025,2755,0.9887399458884009
4714.0,4475.0,3054.0,3440.0,3752.0,4103.0,3937.0,3933.0,0.0957095697522163,0.094179630279541,1.0534078212290503,1.2285527177472169,-0.1562423408031463,4.754955466647183e-05,0.026009359016215,0.0235523749142885,1.214889645576477,6.754399550188488e-05,-0.0668655906686559,2026-01-06 05:11:58,0.139051,25.624443479509356,84.04188640580183,2756,1.1112673453282829
293.0,209.0,145.0,530.0,442.0,531.0,173.0,99.0,0.5015321969985962,0.4504637122154236,1.4019138755980862,3.0482758620689654,0.2879708409309387,0.0009400368501659,0.1673306772908366,-0.6340110898017883,2.1972246170043945,0.0155275959185081,0.685214626391097,2026-01-06 05:11:58,0.139051,25.624443479509356,84.05086955864303,2757,0.2601894695382459
1741.0,1183.0,0.0,233.0,412.0,921.0,1807.0,2270.0,-0.0264526344835758,-0.0068843630142509,1.4716821639898563,0.0,-0.7639310956001282,0.0031626005136588,0.1908344733242134,0.6927666068077087,2.043191909790039,0.0063522133878279,-0.8138234119057132,2026-01-06 05:11:58,0.139051,25.624443479509356,84.05985271148423,2758,0.0
1748.0,935.0,31.0,563.0,501.0,1282.0,2708.0,2834.0,-0.120453655719757,-0.1541983932256698,1.86951871657754,16.161290322580644,-0.5127650499343872,0.0002988089745494,0.3030190085724935,0.699550211429596,1.4270610809326172,0.0002226656109391,-0.6685310568148366,2026-01-06 05:11:58,0.139051,25.624443479509356,84.06883586432542,2759,0.10466077783949798
1801.0,1141.0,229.0,754.0,760.0,1182.0,2076.0,2186.0,0.029340835288167,0.0046005374751985,1.5784399649430323,3.3187772925764194,-0.409784734249115,0.0003489042470239,0.2243371855880353,0.4840461611747741,2.043191909790039,0.0015161190714871,-0.4870748299319727,2026-01-06 05:11:58,0.139051,25.624443479509356,84.07781901716662,2760,0.08040263667551581
1787.0,1258.0,561.0,908.0,948.0,1337.0,1818.0,1992.0,0.034417551010847,0.012296394445002,1.420508744038156,1.6898395721925137,-0.3261595666408539,0.0002963013557965,0.173727422003284,0.3551020324230194,1.831020474433899,0.0005644576320155,-0.3737931034482759,2026-01-06 05:11:58,0.139051,25.624443479509356,84.23951576830814,2761,0.43597789659380604
1751.0,1203.0,265.0,692.0,650.0,1203.0,2085.0,2416.0,-0.0550964176654815,-0.0710039362311363,1.455527847049044,2.452830188679245,-0.4334834218025207,0.0006262800476919,0.1855111712931618,0.5759947896003723,2.043191909790039,0.0045272006301525,-0.5546975546975547,2026-01-06 05:11:58,0.139051,25.624443479509356,84.24849892114933,2762,0.3813831926664278
1847.0,1088.0,276.0,658.0,672.0,1161.0,2259.0,2814.0,-0.1018006801605224,-0.1102089881896972,1.697610294117647,2.4347826086956523,-0.4746507108211517,0.0004794539888443,0.258603066439523,0.6144578456878662,2.043191909790039,0.0004589655978288,-0.6209677419354839,2026-01-06 05:11:58,0.139051,25.624443479509356,84.25748207399052,2763,0.12463129117615036
352.0,196.0,415.0,413.0,409.0,584.0,479.0,540.0,-0.1130536124110221,-0.0352326482534408,1.7959183673469388,0.9855421686746988,0.0797385647892952,0.002491059194921,0.2846715328467153,0.1380400359630584,1.889159202575684,0.0036967348778139,-0.1332633788037775,2026-01-06 05:11:58,0.139051,25.624443479509356,84.26646522683171,2764,0.2289868096296706
1773.0,897.0,658.0,997.0,673.0,1538.0,2864.0,3108.0,-0.2124919444322586,-0.1980729103088379,1.9765886287625416,1.0227963525835866,-0.2801443934440613,0.0005467561339825,0.3280898876404494,0.644009530544281,1.6769877672195437,0.0004119822031446,-0.5142509135200974,2026-01-06 05:11:58,0.139051,25.624443479509356,84.27544837967291,2765,0.31168627102098795
297.0,170.0,672.0,840.0,624.0,651.0,376.0,417.0,-0.0835820883512497,-0.0626855939626693,1.7470588235294118,0.9285714285714286,0.4775725603103637,0.0001411324559066,0.2719486081370449,-0.1988472640514373,2.043191909790039,0.0005246780244228,0.3365155131264916,2026-01-06 05:11:58,0.139051,25.624443479509356,84.2844315325141,2766,0.18003529045869557
2003.0,1739.0,739.0,1036.0,1126.0,1503.0,1837.0,1864.0,0.0917655304074287,0.0652926489710807,1.151811385853939,1.523680649526387,-0.3181967735290527,0.0038198713650192,0.0705505077498663,0.2468227446079254,2.1972246170043945,0.0026378772551449,-0.2855172413793103,2026-01-06 05:11:58,0.139051,25.624443479509356,84.2934146853553,2767,0.0
1608.0,918.0,485.0,850.0,893.0,1222.0,2618.0,2476.0,-0.0842182338237762,-0.111079454421997,1.7516339869281046,1.8412371134020615,-0.3083807826042175,0.0011235763072144,0.2731591448931116,0.4698723554611206,2.043191909790039,0.0134060954967475,-0.4888755261575466,2026-01-06 05:11:58,0.139051,25.624443479509356,84.3023978381965,2768,0.040201318337757905
1830.0,1031.0,308.0,916.0,720.0,1335.0,3004.0,3468.0,-0.1938033550977707,-0.2066863179206848,1.7749757516973812,2.3376623376623376,-0.3328477740287781,0.0001863282482889,0.2792729814750087,0.6561604738235474,1.522955060005188,0.0001675047927808,-0.5821167883211679,2026-01-06 05:11:58,0.139051,25.624443479509356,84.3113809910377,2769,0.26548431706491044
1780.0,993.0,279.0,742.0,576.0,1296.0,2723.0,3188.0,-0.1907951235771179,-0.1470381617546081,1.7925478348439077,2.064516129032258,-0.4115781188011169,0.0003036243864654,0.283808150018031,0.6939426064491272,1.831020474433899,0.0011695973677586,-0.6223918575063613,2026-01-06 05:11:58,0.139051,25.624443479509356,84.79647124446224,2770,0.21607559350693684
2657.0,2272.0,988.0,1384.0,1870.0,2054.0,2087.0,2488.0,0.131325751543045,0.1439001709222793,1.1694542253521127,1.8927125506072875,-0.3150210380554199,0.001321891827656,0.0781091499289916,0.1418081670999527,1.735126495361328,0.0006104589412518,-0.2851239669421487,2026-01-06 05:11:58,0.139051,25.624443479509356,84.80545439730344,2771,0.9559032320343267
1940.0,1378.0,1112.0,1428.0,1490.0,1763.0,1914.0,2061.0,0.0389217026531696,0.0759651139378547,1.4078374455732947,1.339928057553957,-0.1520190089941024,0.0012942265139623,0.1693791440626883,0.1607997715473175,1.6769877672195437,0.000300292830117,-0.1814273430782459,2026-01-06 05:11:58,0.139051,25.624443479509356,84.81443755014463,2772,1.8802922480913498
2673.0,2054.0,634.0,1038.0,1404.0,1777.0,2211.0,2676.0,0.1038310527801513,0.1292047500610351,1.301363193768257,2.214511041009464,-0.4405820667743683,0.0004846754679996,0.1309498624920668,0.3117647171020508,1.889159202575684,0.0009390797059236,-0.4410339256865913,2026-01-06 05:11:58,0.139051,25.624443479509356,84.82342070298581,2773,1.588983629664509
1962.0,1373.0,586.0,1076.0,1182.0,1526.0,2073.0,2139.0,0.0713920593261718,0.0150687787681818,1.4289876183539694,2.0170648464163823,-0.2916392385959625,0.0019552823685929,0.1766116941529235,0.2881662249565124,2.1972246170043945,0.0027387793934792,-0.3306376360808709,2026-01-06 05:11:58,0.139051,25.624443479509356,84.83240385582701,2774,0.7996032223749614
1863.0,1463.0,1054.0,1246.0,1620.0,1515.0,1717.0,1970.0,0.0705394223332405,0.1028923317790031,1.273410799726589,1.537001897533207,-0.1984560936689376,0.002540388724548,0.1202645820805772,0.0974930375814437,2.043191909790039,0.0020054876119992,-0.2251243781094527,2026-01-06 05:11:58,0.139051,25.624443479509356,85.04799952401571,2775,0.0
1919.0,1486.0,827.0,1170.0,1334.0,1793.0,2198.0,2701.0,-0.0405544899404048,-0.0416397675871849,1.291386271870794,1.6130592503022974,-0.2424732893705368,0.0026530010029869,0.127165932452276,0.3387856185436249,2.1972246170043945,0.0053802904744145,-0.3955050374580212,2026-01-06 05:11:58,0.139051,25.624443479509356,85.05698267685689,2776,0.0
1859.0,1441.0,982.0,1226.0,1462.0,1696.0,2023.0,2148.0,0.0296078119426965,0.0349684096872806,1.2900763358778626,1.4887983706720975,-0.2051863819360733,0.0011577130239208,0.1266666666666666,0.1900276988744735,1.735126495361328,0.0004051804483602,-0.2732661529342027,2026-01-06 05:11:53,0.468232,25.624443479509356,85.13783105242766,2777,0.26548431706491044
1443.0,989.0,243.0,716.0,689.0,1045.0,1692.0,1926.0,-0.0086026508361101,0.0485242865979671,1.4590495449949443,2.835390946502057,-0.3367299735546112,0.0020047807635438,0.1866776315789473,0.4730401635169983,2.043191909790039,0.0024573107113268,-0.4579863739591219,2026-01-06 05:11:53,0.468232,25.624443479509356,85.14681420526885,2778,0.22463229828676406
2371.0,1858.0,552.0,1058.0,1110.0,1695.0,2512.0,2874.0,0.0079629365354776,0.0073177078738808,1.276103336921421,2.010869565217391,-0.3829104602336883,0.0004374083672554,0.1213052731142114,0.4427710771560669,2.1972246170043945,0.0059417280204516,-0.461851475076297,2026-01-06 05:11:53,0.468232,25.624443479509356,85.15579735811005,2779,0.24654623629424843
2506.0,2295.0,958.0,1336.0,1632.0,1917.0,1869.0,2064.0,0.1558659225702285,0.1707395315170288,1.0919389978213507,1.7035490605427974,-0.3045288920402527,0.0007857741854488,0.0439491772547386,0.1168831139802932,1.522955060005188,0.0001660569227577,-0.2141176470588235,2026-01-06 05:11:53,0.468232,25.624443479509356,85.16478051095125,2780,0.28505478288926656
260.0,156.0,524.0,892.0,656.0,752.0,363.0,379.0,0.0071467841044068,0.0287876594811677,1.6666666666666667,1.251908396946565,0.5486111044883728,0.0002225120101431,0.25,-0.2676328420639038,1.889159202575684,0.0013574458100717,0.4036191974822974,2026-01-06 05:11:53,0.468232,25.624443479509356,85.17376366379243,2781,0.25863195289937957
245.0,156.0,835.0,1188.0,1128.0,1210.0,689.0,643.0,-0.0368291810154914,-0.0126906046643853,1.5705128205128205,1.3508982035928143,0.6580600142478943,6.932708638950224e-05,0.2219451371571072,-0.2738565802574157,1.5810937881469729,0.000187276986628,0.2976515565264883,2026-01-06 05:11:53,0.468232,25.624443479509356,85.18274681663362,2782,0.509392990000568
534.0,330.0,1086.0,1594.0,1486.0,1558.0,1082.0,1066.0,-0.0316395014524459,0.0018446604954078,1.6181818181818182,1.3683241252302023,0.4981203079223633,0.0202703244874034,0.2361111111111111,-0.1645767986774444,1.6769877672195437,0.0022901464166601,0.1984962406015037,2026-01-06 05:11:53,0.468232,25.624443479509356,85.19172996947482,2783,0.7009979805257445
1622.0,1301.0,1642.0,1886.0,1948.0,2100.0,1908.0,2224.0,-0.0398063473403453,0.0100728822872042,1.2467332820906996,1.1863580998781973,0.0752565562725067,0.002914018236085,0.1098186794389326,0.0661553218960762,1.4270610809326172,0.0005833399437654,-0.0822384428223844,2026-01-06 05:11:53,0.468232,25.624443479509356,85.20071312231602,2784,0.7182685544478428
1766.0,1309.0,802.0,1078.0,1240.0,1482.0,1884.0,1974.0,0.0397786237299442,0.0321112088859081,1.3491214667685256,1.546134663341646,-0.2419127970933914,0.0006032663020028,0.1486178861788618,0.2283758521080017,1.735126495361328,0.0005515048077655,-0.2935779816513761,2026-01-06 05:11:53,0.468232,25.624443479509356,85.20969627515721,2785,0.08475182059253951
2441.0,1850.0,1070.0,1460.0,1598.0,1874.0,2253.0,2570.0,0.05195989087224,0.0465813390910625,1.3194594594594595,1.4934579439252336,-0.251473993062973,0.0012056541319023,0.1377301328361687,0.2332053780555725,2.043191909790039,0.001293215377887,-0.2754342431761786,2026-01-06 05:11:53,0.468232,25.624443479509356,85.21867942799841,2786,0.9159472385186824
1878.0,1161.0,412.0,661.0,826.0,1110.0,1385.0,1874.0,0.0837675333023071,0.0807670950889587,1.6175710594315245,2.004854368932039,-0.4793225824832916,0.0002766528829228,0.2359328726554787,0.388148158788681,1.4270610809326172,0.0003160317261118,-0.4785009861932939,2026-01-06 05:01:34,0.156612,25.624443479509356,85.2276625808396,2787,1.1655301350052985
3687.0,3759.0,2266.0,2530.0,2750.0,2923.0,2948.0,3160.0,0.0852229595184326,0.0668313801288604,0.9808459696727854,1.2135922330097086,-0.1861026287078857,0.0005407389402357,-0.0096696212731668,0.0693739429116249,1.6769877672195437,0.000525298527873,-0.1107205623901581,2026-01-06 05:01:34,0.156612,25.624443479509356,85.2366457336808,2788,1.1421860454419603
1743.0,1284.0,946.0,1150.0,1074.0,1467.0,2014.0,2367.0,-0.0809135362505912,-0.044402539730072,1.3574766355140186,1.135306553911205,-0.2049775272607803,0.0013167280852209,0.151635282457879,0.3757628500461578,1.735126495361328,0.000628624819209,-0.3460335513221496,2026-01-06 05:01:34,0.156612,25.624443479509356,85.245628886522,2789,0.8580467860841711
1526.0,773.0,418.0,684.0,550.0,1153.0,3174.0,3941.0,-0.3547785580158233,-0.3427730798721313,1.9741267787839587,1.3157894736842106,-0.3809954822063446,0.0005641061144529,0.3275337103088299,0.7550656795501709,1.2730283737182615,0.0001133655513368,-0.7042162162162162,2026-01-06 05:01:34,0.156612,25.624443479509356,85.2546120393632,2790,1.3443252460574786
554.0,414.0,1156.0,1288.0,1234.0,1403.0,1056.0,1001.0,-0.0935361236333847,-0.0691360533237457,1.3381642512077294,1.0674740484429066,0.3984799087047577,0.0028833804047426,0.1446280991735537,-0.1042505577206611,1.735126495361328,0.0005237616578089,0.1253822629969418,2026-01-06 05:01:34,0.156612,25.624443479509356,85.26359519220439,2791,2.1550973178069595
186.0,127.0,540.0,948.0,614.0,767.0,291.0,223.0,0.0236724242568016,0.0100478343665599,1.4645669291338583,1.137037037037037,0.6719576716423035,0.0001615367169102,0.1884984025559105,-0.4671445786952972,2.1972246170043945,0.0012407490657998,0.6191289496157131,2026-01-06 05:01:34,0.156612,25.624443479509356,85.27257834504559,2792,1.9118299458747268
2364.0,1934.0,1116.0,1550.0,1628.0,2041.0,2068.0,2126.0,0.1036770790815353,0.0823740437626838,1.2223371251292658,1.4587813620071686,-0.207971379160881,0.0003356672274927,0.1000465332712889,0.1326584964990615,1.464816331863403,0.0002010994777226,-0.1566920565832426,2026-01-06 05:01:34,0.156612,25.624443479509356,85.28156149788678,2793,1.47286009389934
4344.0,4372.0,2746.0,3094.0,3344.0,3729.0,3718.0,3795.0,0.0806100219488143,0.0750836580991745,0.9935956084172004,1.2177713037144935,-0.168055921792984,0.0001383344505716,-0.0032124827902707,0.0631741136312484,1.310783624649048,7.69456092379887e-05,-0.1017564232834954,2026-01-06 05:01:34,0.156612,25.624443479509356,85.29054465072797,2794,1.2909012718833306
637.0,437.0,223.0,614.0,447.0,805.0,592.0,546.0,0.1699946075677871,0.1387223005294799,1.4576659038901605,2.004484304932735,-0.0183852910995483,0.0299182255867199,0.186219739292365,0.0996978878974914,1.735126495361328,0.0011099597237007,0.0586206896551724,2026-01-06 05:01:34,0.156612,25.624443479509356,85.29952780356916,2795,1.118154059043681
341.0,220.0,318.0,731.0,518.0,681.0,408.0,438.0,0.0637770891189575,0.0779790878295898,1.55,1.628930817610063,0.3638059794902801,0.0002994600829369,0.2156862745098039,-0.083682008087635,1.889159202575684,0.0021598846083141,0.2506415739948674,2026-01-06 05:01:34,0.156612,25.624443479509356,85.30851095641036,2796,1.2128693251954228
306.0,214.0,306.0,676.0,426.0,681.0,306.0,343.0,0.0601013749837875,0.0597759597003459,1.4299065420560748,1.392156862745098,0.376782089471817,0.0007283409802032,0.1769230769230769,-0.1079323813319206,2.043191909790039,0.0013541513857067,0.3267909715407262,2026-01-06 05:01:34,0.156612,25.624443479509356,85.31749410925156,2797,1.0433857868240706
308.0,185.0,695.0,949.0,720.0,871.0,416.0,399.0,-0.0311027336865663,-0.0386964529752731,1.664864864864865,1.0359712230215827,0.5099443197250366,0.0004331977513621,0.2494929006085192,-0.2868632674217224,1.735126495361328,0.0006839434422297,0.4080118694362017,2026-01-06 05:01:34,0.156612,25.624443479509356,85.32647726209275,2798,0.5000536970677968
1232.0,655.0,483.0,694.0,612.0,937.0,1902.0,2601.0,-0.2516233623027801,-0.2028640508651733,1.880916030534351,1.2670807453416149,-0.2793354094028473,0.0030836064394278,0.305776364599894,0.6190476417541504,1.735126495361328,0.0002495053388464,-0.5787556904400607,2026-01-06 05:01:34,0.156612,25.624443479509356,85.33546041493395,2799,0.11410063039888026
1771.0,894.0,417.0,646.0,489.0,1181.0,3109.0,3929.0,-0.3157735466957092,-0.2937962114810943,1.9809843400447429,1.1726618705035972,-0.465453028678894,0.0002076669852807,0.3290806754221388,0.7786328792572021,1.522955060005188,0.000177740784592,-0.7175956284153006,2026-01-06 05:01:34,0.156612,25.624443479509356,85.34444356777514,2800,0.10205470633899007
1753.0,1000.0,426.0,670.0,714.0,1087.0,2322.0,2763.0,-0.1276520490646362,-0.1554352641105651,1.753,1.676056338028169,-0.4469665586948395,0.0008816171407607,0.273519796585543,0.5893011093139648,1.889159202575684,0.0017477903624344,-0.6096708418293039,2026-01-06 05:01:34,0.156612,25.624443479509356,85.35342672061634,2801,0.042375910296269755
1936.0,1201.0,607.0,824.0,703.0,1267.0,2578.0,3152.0,-0.1750546991825103,-0.1951715052127838,1.6119900083263947,1.158154859967051,-0.4028985500335693,0.0028740661776136,0.2343002868983104,0.6352788805961609,2.043191909790039,0.0066267272400055,-0.5855130784708249,2026-01-06 05:01:34,0.156612,25.624443479509356,85.36240987345754,2802,0.057637469417553155
2491.0,1971.0,914.0,1050.0,1134.0,1423.0,2208.0,2784.0,-0.0099685918539762,0.0044197854585945,1.2638254693049211,1.2407002188183809,-0.4069471955299377,0.0006565819882515,0.1165396683101748,0.4211332201957702,2.043191909790039,0.0028758326617924,-0.4522691705790297,2026-01-06 05:01:34,0.156612,25.624443479509356,85.37139302629873,2803,0.0
2018.0,1220.0,624.0,926.0,738.0,1377.0,2768.0,3007.0,-0.1369970291852951,-0.1224675551056861,1.6540983606557378,1.1826923076923077,-0.3709239065647125,0.0005259322752759,0.2464484249536751,0.6058744788169861,2.1972246170043945,0.0092654716916835,-0.5291126366641241,2026-01-06 05:01:34,0.156612,25.624443479509356,85.38037617913993,2804,0.1144934048148353
1338.0,718.0,311.0,611.0,436.0,906.0,1703.0,2054.0,-0.1427881121635437,-0.1438464969396591,1.8635097493036208,1.4019292604501608,-0.3730117976665497,0.000657972679956,0.301556420233463,0.6497991681098938,1.5810937881469729,0.0003057523241202,-0.5414634146341464,2026-01-06 05:01:34,0.156612,25.624443479509356,85.38935933198113,2805,0.18879882892310107
2261.0,1811.0,1004.0,1240.0,1226.0,1565.0,1911.0,2127.0,0.0537926852703094,0.0567051246762275,1.248481501932634,1.2211155378486056,-0.2916309535503387,0.0004610116420469,0.1105108055009823,0.26871457695961,1.889159202575684,0.0032331142823662,-0.2634392634392634,2026-01-06 05:01:31,3.82021,25.624443479509356,86.42242190871858,2806,0.05685324961853545
320.0,191.0,1182.0,1350.0,1130.0,1006.0,671.0,590.0,-0.0999379232525825,-0.0876647382974624,1.675392670157068,0.9560067681895094,0.6167664527893066,2.242967871953401e-05,0.2524461839530332,-0.3139534890651703,1.889159202575684,0.000845694342041,0.3917525773195876,2026-01-06 05:01:31,3.82021,25.624443479509356,86.43140506155976,2807,0.6622718974576147
2221.0,1523.0,602.0,1026.0,875.0,1527.0,2719.0,3046.0,-0.0818505361676216,-0.088702268898487,1.4583059750492449,1.4534883720930232,-0.3680320382118225,0.000308118866998,0.1864316239316239,0.5536853075027466,1.522955060005188,0.000147988483305,-0.4960707269155206,2026-01-06 05:01:31,3.82021,25.624443479509356,86.44038821440095,2808,0.7345836854422843
2408.0,1879.0,843.0,1104.0,1114.0,1558.0,2416.0,2667.0,0.0017064845887944,0.0021467215847223,1.2815327301756254,1.3214709371293,-0.3712984025478363,0.0002283819184839,0.1233963144390016,0.4107379019260406,1.1490596532821655,0.0001421476187175,-0.4144789180588703,2026-01-06 05:01:31,3.82021,25.624443479509356,86.44937136724215,2809,0.1433909638221997
1837.0,1309.0,574.0,822.0,797.0,1206.0,1954.0,2342.0,-0.0508108101785182,-0.0287286099046468,1.403361344537815,1.3885017421602788,-0.3817224502563476,0.0015884232606071,0.1678321678321678,0.4921949803829193,2.043191909790039,0.0126692741267899,-0.4804045512010114,2026-01-06 05:01:31,3.82021,25.624443479509356,86.45835452008335,2810,0.34841142559390187
2599.0,2240.0,944.0,1168.0,1190.0,1697.0,2274.0,2530.0,0.0433705076575279,0.0724407210946083,1.160267857142857,1.2605932203389831,-0.379877895116806,0.0002942437446294,0.0741888820004133,0.3602150678634643,2.1972246170043945,0.0026323647931759,-0.3683071930773391,2026-01-06 05:01:31,3.82021,25.624443479509356,86.58411865986008,2811,1.9799347679412913
2072.0,1795.0,1022.0,1328.0,1434.0,1668.0,1571.0,1668.0,0.1316978633403778,0.1205005869269371,1.154317548746518,1.403131115459883,-0.2188235223293304,0.0012291385521671,0.0716317558831135,0.0754352062940597,1.310783624649048,0.0001471096843874,-0.1134846461949265,2026-01-06 05:01:31,3.82021,25.624443479509356,86.59310181270128,2812,1.0555770357572056
325.0,186.0,933.0,1188.0,1198.0,1163.0,753.0,662.0,-0.0230917260050773,-0.0480776168406009,1.7473118279569892,1.2840300107181135,0.5703899264335632,6.611640140179947e-05,0.2720156555772994,-0.288172036409378,1.6769877672195437,0.0004019507038316,0.2843243243243243,2026-01-06 05:01:31,3.82021,25.624443479509356,86.60208496554247,2813,0.12712773088880924
2163.0,1843.0,778.0,1060.0,1118.0,1401.0,1798.0,1946.0,0.0927560329437255,0.0887813121080398,1.1736299511665762,1.437017994858612,-0.3422277271747589,0.0001948965366354,0.0798801797304044,0.2702349722385406,1.831020474433899,0.0030605111465427,-0.2947438456420492,2026-01-06 05:01:31,3.82021,25.624443479509356,86.61106811838367,2814,0.4715926698330185
2193.0,1985.0,1098.0,1366.0,1482.0,1604.0,1660.0,1788.0,0.120256058871746,0.119051493704319,1.1047858942065492,1.349726775956284,-0.2323686480522155,0.0002526870100512,0.0497845859262805,0.0935779809951782,1.0608569383621216,8.23096313758092e-05,-0.1337983512999365,2026-01-06 05:01:31,3.82021,25.624443479509356,86.62005127122487,2815,0.5597791988497285
3422.0,2975.0,952.0,1344.0,1604.0,1742.0,2156.0,2386.0,0.2018173187971115,0.1857479810714721,1.150252100840336,1.684873949579832,-0.436005026102066,0.0008214298022506,0.0698765046115366,0.1959899812936782,1.889159202575684,0.0077540343836827,-0.2793565683646112,2025-12-04 04:51:30,0.07536,25.624443479509356,87.75192852921546,2816,0.12641949289406976
