B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon
1784.0,1542.0,1144.0,1346.0,1394.0,1501.0,1531.0,1573.0,0.07820186764001846,0.09261626750230789,1.1569390402075228,1.2185314685314685,-0.13993610441684723,0.0011891866221797887,0.07276007215874924,0.06033030152320862,1.3107836246490479,8.672333238864936e-05,-0.0777663583418979,2025-12-25 05:11:18,8.207076,27.43005720058959,83.88018965466033
1526.0,704.0,510.0,704.0,466.0,1108.0,2235.0,2676.0,-0.23059095442295074,-0.2357509434223175,2.1676136363636362,0.9137254901960784,-0.36860987544059753,0.0005415792744901794,0.368609865470852,0.7033736705780029,1.3107836246490479,0.00014935756572093735,-0.5834319526627219,2025-12-25 05:11:18,8.207076,27.43005720058959,83.88917280750152
1626.0,825.0,416.0,603.0,438.0,1106.0,2088.0,2479.0,-0.16757410764694214,-0.1794796884059906,1.970909090909091,1.0528846153846154,-0.4589501917362213,0.00044435354497718293,0.3268053855569155,0.6996914744377136,1.4648163318634033,0.00032004134515211606,-0.6086956521739131,2025-12-25 05:11:18,8.207076,27.43005720058959,83.89815596034272
1513.0,806.0,452.0,620.0,470.0,1100.0,2158.0,2718.0,-0.2303512543439865,-0.21460869908332825,1.8771712158808933,1.0398230088495575,-0.41865915060043335,0.004396830944612813,0.3048727899956878,0.7051442861557007,2.043191909790039,0.0040327963163512654,-0.6285200718993409,2025-12-25 05:11:18,8.207076,27.43005720058959,83.9071391131839
1761.0,1092.0,556.0,734.0,706.0,1036.0,1545.0,2045.0,-0.026440409943461418,0.015578420832753181,1.6126373626373627,1.2697841726618706,-0.4116232395172119,0.00220370311162431,0.23449001051524712,0.4867320954799652,2.043191909790039,0.007620252162663327,-0.47175242893127023,2025-12-25 05:11:18,8.207076,27.43005720058959,83.9161222660251
1014.0,417.0,396.0,499.0,303.0,681.0,1835.0,2061.0,-0.30206677317619324,-0.3311445713043213,2.431654676258993,0.7651515151515151,-0.3403833508491516,0.0007994170498842509,0.4171907756813417,0.7436548471450806,1.6769877672195435,0.0004102519071156823,-0.61015625,2025-12-25 05:11:18,8.207076,27.43005720058959,83.9251054188663
1150.0,476.0,386.0,484.0,358.0,775.0,1973.0,2320.0,-0.28429046273231506,-0.3071407377719879,2.4159663865546217,0.927461139896373,-0.40758875012397766,0.0007343148152491904,0.4145141451414514,0.7326362729072571,1.522955060005188,0.00015557123913407308,-0.6547788873038516,2025-12-25 05:11:18,8.207076,27.43005720058959,83.93408857170749
1853.0,955.0,844.0,1078.0,848.0,1441.0,2375.0,2642.0,-0.12687894701957703,-0.1441405564546585,1.9403141361256544,1.004739336492891,-0.26441487669944763,0.00035320160937492144,0.3198005698005698,0.5140401124954224,1.5810937881469727,0.0008386092545151769,-0.4204301075268817,2025-12-25 05:11:18,8.207076,27.421074047748395,83.84425704329554
1419.0,896.0,730.0,954.0,804.0,1246.0,2209.0,2298.0,-0.15330412983894348,-0.14063683152198792,1.5837053571428572,1.1013698630136985,-0.19595448672771454,0.0011264238044002993,0.22591792656587473,0.4816247522830963,2.043191909790039,0.01705242345264393,-0.4132841328413284,2025-12-25 05:11:18,8.207076,27.421074047748395,83.85324019613674
1994.0,2028.0,1428.0,1578.0,1624.0,1703.0,1595.0,1815.0,0.054656755179166794,0.08459421247243881,0.9832347140039448,1.1372549019607843,-0.1164613664150238,0.004137002141272735,-0.008453505718547987,0.05553939938545227,1.6769877672195435,0.0007276731304187985,-0.06984969053934571,2025-12-25 05:11:18,8.207076,27.421074047748395,83.86222334897793
1109.0,754.0,740.0,854.0,734.0,880.0,1165.0,1094.0,0.0024476475082337856,0.006660153158009052,1.4708222811671088,0.9918918918918919,-0.12990321218967438,0.005931373721582355,0.19055287171229202,0.19693654775619507,1.831020474433899,0.0050065798910891145,-0.12320328542094455,2025-12-25 05:11:18,8.207076,27.421074047748395,83.87120650181913
1265.0,615.0,404.0,544.0,368.0,865.0,1855.0,2167.0,-0.22312083840370178,-0.24354930222034454,2.0569105691056913,0.9108910891089109,-0.3985627293586731,0.00047651473256898273,0.34574468085106386,0.7096647024154663,2.043191909790039,0.0009167092112874661,-0.5986720767244559,2025-12-25 05:11:18,8.207076,27.421074047748395,83.88018965466033
1227.0,566.0,395.0,446.0,364.0,771.0,1799.0,2033.0,-0.20826075971126556,-0.22840680181980133,2.1678445229681977,0.9215189873417722,-0.46682605147361755,0.0009555215825710247,0.3686558839933073,0.6962870359420776,1.4270610809326172,0.0005053995717128304,-0.6401774909237595,2025-12-25 05:11:18,8.207076,27.421074047748395,83.88917280750152
660.0,378.0,502.0,664.0,530.0,899.0,1039.0,1122.0,-0.15422885119915009,-0.14490093290805817,1.746031746031746,1.0557768924302788,0.003021148033440113,0.017031035544813614,0.27167630057803466,0.35835352540016174,1.8891592025756836,0.0020559296493182838,-0.2564389697648376,2025-12-25 05:11:18,8.207076,27.421074047748395,83.89815596034272
1323.0,1054.0,662.0,869.0,858.0,1032.0,1208.0,1344.0,0.041796036064624786,0.059958647936582565,1.2552182163187855,1.29607250755287,-0.20711678266525269,0.0014667935185335404,0.11316785864535128,0.2207084447145462,1.4270610809326172,0.00016607116279127032,-0.21464075915047448,2025-12-25 05:11:18,8.207076,27.421074047748395,83.9071391131839
1594.0,829.0,599.0,796.0,658.0,1182.0,2241.0,2503.0,-0.15875980257987976,-0.1677672266960144,1.9227985524728588,1.0984974958263773,-0.33389121294021606,0.0002504774932108199,0.31572430870821294,0.5836760401725769,2.1972246170043945,0.0012665271174922862,-0.5174295240982115,2025-12-25 05:11:18,8.207076,27.421074047748395,83.9161222660251
1643.0,1230.0,790.0,848.0,808.0,1026.0,1811.0,2177.0,-0.095238097012043,-0.16489280760288239,1.3357723577235772,1.0227848101265822,-0.3191489279270172,0.0025763579167925846,0.14375217542638358,0.45862647891044617,2.1972246170043945,0.010565046965284906,-0.4393388429752066,2025-12-25 05:11:18,8.207076,27.421074047748395,83.9251054188663
1538.0,1189.0,686.0,790.0,758.0,1152.0,1449.0,1785.0,-0.036710720509290695,-0.039179351180791855,1.2935239697224559,1.1049562682215743,-0.3213058412075043,0.004569728536219397,0.12797946461312798,0.40385371446609497,2.043191909790039,0.013594203245520816,-0.3864077669902913,2025-12-25 05:11:18,8.207076,27.412090894907198,83.85324019613674
1983.0,1960.0,1254.0,1430.0,1472.0,1760.0,1702.0,1582.0,0.09839453548192978,0.06738094985485077,1.011734693877551,1.1738437001594897,-0.1620275378227234,0.010263954776494288,0.005833121988333756,0.036018338054418564,1.4648163318634033,0.00030337772406108975,-0.05046480743691899,2025-12-25 05:11:18,8.207076,27.412090894907198,83.86222334897793
1403.0,671.0,472.0,611.0,421.0,936.0,2046.0,2709.0,-0.2711288630962372,-0.22599095106124878,2.090909090909091,0.8919491525423728,-0.3932472765445709,0.0011975486051933387,0.35294117647058826,0.7309904098510742,1.5810937881469727,0.00014503069806842065,-0.6319277108433735,2025-12-25 05:11:18,8.207076,27.412090894907198,83.87120650181913
2112.0,1517.0,749.0,944.0,952.0,1243.0,1674.0,2057.0,0.043952301144599915,0.08065425604581833,1.3922214897824654,1.2710280373831775,-0.3821989595890045,0.00040227090375369003,0.16395701295122622,0.3672316372394562,1.8891592025756836,0.0004413982000722121,-0.3708763745418194,2025-12-25 05:11:18,8.207076,27.412090894907198,83.88018965466033
1445.0,642.0,532.0,672.0,488.0,886.0,2234.0,2390.0,-0.2037075161933899,-0.21952705085277557,2.250778816199377,0.9172932330827067,-0.36513933539390564,0.0008939263760020152,0.3847628174413033,0.6608756184577942,1.6769877672195435,0.0009236544627593762,-0.5610711952971914,2025-12-25 05:11:18,8.207076,27.412090894907198,83.88917280750152
1829.0,1103.0,660.0,860.0,808.0,1280.0,1764.0,2154.0,-0.032471105456352234,-0.014743858948349953,1.658204895738894,1.2242424242424241,-0.36035701632499695,0.0008578083638208037,0.247612551159618,0.4544226825237274,1.8891592025756836,0.0006459941728043835,-0.42932979429329793,2025-12-25 05:11:18,8.207076,27.412090894907198,83.9071391131839
1633.0,1443.0,1116.0,1322.0,1346.0,1500.0,1481.0,1484.0,0.06793332099914551,0.05863681063055992,1.1316701316701316,1.2060931899641576,-0.10524534434080124,0.00043216327452494683,0.06176853055916775,0.048763249069452286,1.214889645576477,9.865032105918107e-05,-0.05773342836778332,2025-12-25 05:11:18,8.207076,27.403107742066005,83.86222334897793
2015.0,1208.0,558.0,686.0,744.0,1028.0,1644.0,1787.0,0.08111285418272018,0.05307698994874954,1.6680463576158941,1.3333333333333333,-0.4920399785041809,0.0005445208502513745,0.25038783741855414,0.41209009289741516,1.6769877672195435,0.005090994431312322,-0.44520824909017387,2025-12-25 05:11:18,8.207076,27.403107742066005,83.87120650181913
1447.0,1050.0,824.0,908.0,862.0,1235.0,1460.0,1540.0,-0.011769740842282772,-0.017358647659420967,1.378095238095238,1.046116504854369,-0.22887472808361053,0.0005027029793824855,0.15899078894673607,0.282264769077301,2.043191909790039,0.00140929290143357,-0.2581699346405229,2025-12-25 05:11:18,8.207076,27.403107742066005,83.88018965466033
293.0,191.0,949.0,1058.0,761.0,701.0,577.0,422.0,-0.13072164356708527,-0.14754028618335724,1.5340314136125655,0.8018967334035827,0.5662472248077393,0.007771735410615981,0.21074380165289255,-0.2865595817565918,2.043191909790039,0.005987440573070318,0.4297297297297297,2025-12-25 05:11:18,8.207076,27.39412458922481,83.87120650181913
